Dataset,StartTime,DataProvider,SettlementDate,SettlementPeriod,Price,Volume
MID,2026-01-03T17:00:00Z,APXMIDP,2026-01-03,35,98.98,3148.150
MID,2026-01-03T17:00:00Z,N2EXMIDP,2026-01-03,35,0.00,0.000
MID,2026-01-03T16:30:00Z,APXMIDP,2026-01-03,34,100.06,2964.900
MID,2026-01-03T16:30:00Z,N2EXMIDP,2026-01-03,34,0.00,0.000
MID,2026-01-03T16:00:00Z,APXMIDP,2026-01-03,33,95.97,2818.850
MID,2026-01-03T16:00:00Z,N2EXMIDP,2026-01-03,33,0.00,0.000
MID,2026-01-03T15:30:00Z,APXMIDP,2026-01-03,32,98.88,2564.400
MID,2026-01-03T15:30:00Z,N2EXMIDP,2026-01-03,32,0.00,0.000
MID,2026-01-03T15:00:00Z,APXMIDP,2026-01-03,31,91.77,2677.400
MID,2026-01-03T15:00:00Z,N2EXMIDP,2026-01-03,31,0.00,0.000
MID,2026-01-03T14:30:00Z,APXMIDP,2026-01-03,30,80.37,2716.700
MID,2026-01-03T14:30:00Z,N2EXMIDP,2026-01-03,30,0.00,0.000
MID,2026-01-03T14:00:00Z,APXMIDP,2026-01-03,29,82.41,2083.000
MID,2026-01-03T14:00:00Z,N2EXMIDP,2026-01-03,29,0.00,0.000
MID,2026-01-03T13:30:00Z,APXMIDP,2026-01-03,28,79.64,2004.050
MID,2026-01-03T13:30:00Z,N2EXMIDP,2026-01-03,28,0.00,0.000
MID,2026-01-03T13:00:00Z,APXMIDP,2026-01-03,27,82.14,2288.950
MID,2026-01-03T13:00:00Z,N2EXMIDP,2026-01-03,27,0.00,0.000
MID,2026-01-03T12:30:00Z,APXMIDP,2026-01-03,26,78.83,2077.500
MID,2026-01-03T12:30:00Z,N2EXMIDP,2026-01-03,26,0.00,0.000
MID,2026-01-03T12:00:00Z,APXMIDP,2026-01-03,25,77.60,2138.900
MID,2026-01-03T12:00:00Z,N2EXMIDP,2026-01-03,25,0.00,0.000
MID,2026-01-03T11:30:00Z,APXMIDP,2026-01-03,24,79.52,1687.550
MID,2026-01-03T11:30:00Z,N2EXMIDP,2026-01-03,24,0.00,0.000
MID,2026-01-03T11:00:00Z,APXMIDP,2026-01-03,23,77.82,1863.150
MID,2026-01-03T11:00:00Z,N2EXMIDP,2026-01-03,23,0.00,0.000
MID,2026-01-03T10:30:00Z,APXMIDP,2026-01-03,22,81.51,1974.050
MID,2026-01-03T10:30:00Z,N2EXMIDP,2026-01-03,22,0.00,0.000
MID,2026-01-03T10:00:00Z,APXMIDP,2026-01-03,21,82.04,2112.850
MID,2026-01-03T10:00:00Z,N2EXMIDP,2026-01-03,21,0.00,0.000
MID,2026-01-03T09:30:00Z,APXMIDP,2026-01-03,20,81.48,2162.700
MID,2026-01-03T09:30:00Z,N2EXMIDP,2026-01-03,20,0.00,0.000
MID,2026-01-03T09:00:00Z,APXMIDP,2026-01-03,19,79.17,2433.650
MID,2026-01-03T09:00:00Z,N2EXMIDP,2026-01-03,19,0.00,0.000
MID,2026-01-03T08:30:00Z,APXMIDP,2026-01-03,18,81.53,2033.200
MID,2026-01-03T08:30:00Z,N2EXMIDP,2026-01-03,18,0.00,0.000
MID,2026-01-03T08:00:00Z,APXMIDP,2026-01-03,17,74.65,1544.650
MID,2026-01-03T08:00:00Z,N2EXMIDP,2026-01-03,17,0.00,0.000
MID,2026-01-03T07:30:00Z,APXMIDP,2026-01-03,16,77.28,1871.000
MID,2026-01-03T07:30:00Z,N2EXMIDP,2026-01-03,16,0.00,0.000
MID,2026-01-03T07:00:00Z,APXMIDP,2026-01-03,15,66.70,1688.650
MID,2026-01-03T07:00:00Z,N2EXMIDP,2026-01-03,15,0.00,0.000
MID,2026-01-03T06:30:00Z,APXMIDP,2026-01-03,14,71.45,2030.750
MID,2026-01-03T06:30:00Z,N2EXMIDP,2026-01-03,14,0.00,0.000
MID,2026-01-03T06:00:00Z,APXMIDP,2026-01-03,13,68.53,1760.700
MID,2026-01-03T06:00:00Z,N2EXMIDP,2026-01-03,13,0.00,0.000
MID,2026-01-03T05:30:00Z,APXMIDP,2026-01-03,12,66.70,2159.400
MID,2026-01-03T05:30:00Z,N2EXMIDP,2026-01-03,12,0.00,0.000
MID,2026-01-03T05:00:00Z,APXMIDP,2026-01-03,11,71.07,2301.900
MID,2026-01-03T05:00:00Z,N2EXMIDP,2026-01-03,11,0.00,0.000
MID,2026-01-03T04:30:00Z,APXMIDP,2026-01-03,10,65.53,1904.750
MID,2026-01-03T04:30:00Z,N2EXMIDP,2026-01-03,10,0.00,0.000
MID,2026-01-03T04:00:00Z,APXMIDP,2026-01-03,9,66.63,1912.300
MID,2026-01-03T04:00:00Z,N2EXMIDP,2026-01-03,9,0.00,0.000
MID,2026-01-03T03:30:00Z,APXMIDP,2026-01-03,8,67.29,2178.950
MID,2026-01-03T03:30:00Z,N2EXMIDP,2026-01-03,8,0.00,0.000
MID,2026-01-03T03:00:00Z,APXMIDP,2026-01-03,7,70.17,2095.000
MID,2026-01-03T03:00:00Z,N2EXMIDP,2026-01-03,7,0.00,0.000
MID,2026-01-03T02:30:00Z,APXMIDP,2026-01-03,6,70.84,1976.500
MID,2026-01-03T02:30:00Z,N2EXMIDP,2026-01-03,6,0.00,0.000
MID,2026-01-03T02:00:00Z,APXMIDP,2026-01-03,5,77.85,2127.550
MID,2026-01-03T02:00:00Z,N2EXMIDP,2026-01-03,5,0.00,0.000
MID,2026-01-03T01:30:00Z,APXMIDP,2026-01-03,4,77.27,2425.550
MID,2026-01-03T01:30:00Z,N2EXMIDP,2026-01-03,4,0.00,0.000
MID,2026-01-03T01:00:00Z,APXMIDP,2026-01-03,3,81.76,1996.750
MID,2026-01-03T01:00:00Z,N2EXMIDP,2026-01-03,3,0.00,0.000
MID,2026-01-03T00:30:00Z,APXMIDP,2026-01-03,2,84.64,1972.100
MID,2026-01-03T00:30:00Z,N2EXMIDP,2026-01-03,2,0.00,0.000
MID,2026-01-03T00:00:00Z,APXMIDP,2026-01-03,1,84.63,2165.250
MID,2026-01-03T00:00:00Z,N2EXMIDP,2026-01-03,1,0.00,0.000
MID,2026-01-02T23:30:00Z,APXMIDP,2026-01-02,48,82.63,2107.600
MID,2026-01-02T23:30:00Z,N2EXMIDP,2026-01-02,48,0.00,0.000
MID,2026-01-02T23:00:00Z,APXMIDP,2026-01-02,47,83.00,2046.450
MID,2026-01-02T23:00:00Z,N2EXMIDP,2026-01-02,47,0.00,0.000
MID,2026-01-02T22:30:00Z,APXMIDP,2026-01-02,46,80.63,3027.650
MID,2026-01-02T22:30:00Z,N2EXMIDP,2026-01-02,46,0.00,0.000
MID,2026-01-02T22:00:00Z,APXMIDP,2026-01-02,45,82.28,3074.750
MID,2026-01-02T22:00:00Z,N2EXMIDP,2026-01-02,45,0.00,0.000
MID,2026-01-02T21:30:00Z,APXMIDP,2026-01-02,44,85.28,2861.100
MID,2026-01-02T21:30:00Z,N2EXMIDP,2026-01-02,44,0.00,0.000
MID,2026-01-02T21:00:00Z,APXMIDP,2026-01-02,43,89.35,3511.250
MID,2026-01-02T21:00:00Z,N2EXMIDP,2026-01-02,43,0.00,0.000
MID,2026-01-02T20:30:00Z,APXMIDP,2026-01-02,42,83.02,2981.450
MID,2026-01-02T20:30:00Z,N2EXMIDP,2026-01-02,42,0.00,0.000
MID,2026-01-02T20:00:00Z,APXMIDP,2026-01-02,41,91.12,3286.000
MID,2026-01-02T20:00:00Z,N2EXMIDP,2026-01-02,41,0.00,0.000
MID,2026-01-02T19:30:00Z,APXMIDP,2026-01-02,40,95.89,2994.150
MID,2026-01-02T19:30:00Z,N2EXMIDP,2026-01-02,40,0.00,0.000
MID,2026-01-02T19:00:00Z,APXMIDP,2026-01-02,39,101.63,3106.050
MID,2026-01-02T19:00:00Z,N2EXMIDP,2026-01-02,39,0.00,0.000
MID,2026-01-02T18:30:00Z,APXMIDP,2026-01-02,38,107.68,3210.550
MID,2026-01-02T18:30:00Z,N2EXMIDP,2026-01-02,38,0.00,0.000
MID,2026-01-02T18:00:00Z,APXMIDP,2026-01-02,37,111.18,3069.050
MID,2026-01-02T18:00:00Z,N2EXMIDP,2026-01-02,37,0.00,0.000
MID,2026-01-02T17:30:00Z,APXMIDP,2026-01-02,36,109.06,2748.950
MID,2026-01-02T17:30:00Z,N2EXMIDP,2026-01-02,36,0.00,0.000
MID,2026-01-02T17:00:00Z,APXMIDP,2026-01-02,35,107.14,2937.700
MID,2026-01-02T17:00:00Z,N2EXMIDP,2026-01-02,35,0.00,0.000
MID,2026-01-02T16:30:00Z,APXMIDP,2026-01-02,34,103.92,3483.650
MID,2026-01-02T16:30:00Z,N2EXMIDP,2026-01-02,34,0.00,0.000
MID,2026-01-02T16:00:00Z,APXMIDP,2026-01-02,33,98.41,2874.850
MID,2026-01-02T16:00:00Z,N2EXMIDP,2026-01-02,33,0.00,0.000
MID,2026-01-02T15:30:00Z,APXMIDP,2026-01-02,32,96.29,2752.750
MID,2026-01-02T15:30:00Z,N2EXMIDP,2026-01-02,32,0.00,0.000
MID,2026-01-02T15:00:00Z,APXMIDP,2026-01-02,31,92.47,2506.150
MID,2026-01-02T15:00:00Z,N2EXMIDP,2026-01-02,31,0.00,0.000
MID,2026-01-02T14:30:00Z,APXMIDP,2026-01-02,30,87.29,3283.700
MID,2026-01-02T14:30:00Z,N2EXMIDP,2026-01-02,30,0.00,0.000
MID,2026-01-02T14:00:00Z,APXMIDP,2026-01-02,29,86.23,3731.000
MID,2026-01-02T14:00:00Z,N2EXMIDP,2026-01-02,29,0.00,0.000
MID,2026-01-02T13:30:00Z,APXMIDP,2026-01-02,28,83.60,3169.900
MID,2026-01-02T13:30:00Z,N2EXMIDP,2026-01-02,28,0.00,0.000
MID,2026-01-02T13:00:00Z,APXMIDP,2026-01-02,27,83.31,3202.600
MID,2026-01-02T13:00:00Z,N2EXMIDP,2026-01-02,27,0.00,0.000
MID,2026-01-02T12:30:00Z,APXMIDP,2026-01-02,26,82.32,3165.150
MID,2026-01-02T12:30:00Z,N2EXMIDP,2026-01-02,26,0.00,0.000
MID,2026-01-02T12:00:00Z,APXMIDP,2026-01-02,25,80.05,3073.400
MID,2026-01-02T12:00:00Z,N2EXMIDP,2026-01-02,25,0.00,0.000
MID,2026-01-02T11:30:00Z,APXMIDP,2026-01-02,24,82.65,3150.800
MID,2026-01-02T11:30:00Z,N2EXMIDP,2026-01-02,24,0.00,0.000
MID,2026-01-02T11:00:00Z,APXMIDP,2026-01-02,23,81.84,2674.500
MID,2026-01-02T11:00:00Z,N2EXMIDP,2026-01-02,23,0.00,0.000
MID,2026-01-02T10:30:00Z,APXMIDP,2026-01-02,22,85.96,2454.500
MID,2026-01-02T10:30:00Z,N2EXMIDP,2026-01-02,22,0.00,0.000
MID,2026-01-02T10:00:00Z,APXMIDP,2026-01-02,21,88.42,2042.200
MID,2026-01-02T10:00:00Z,N2EXMIDP,2026-01-02,21,0.00,0.000
MID,2026-01-02T09:30:00Z,APXMIDP,2026-01-02,20,88.47,1966.050
MID,2026-01-02T09:30:00Z,N2EXMIDP,2026-01-02,20,0.00,0.000
MID,2026-01-02T09:00:00Z,APXMIDP,2026-01-02,19,91.22,2126.150
MID,2026-01-02T09:00:00Z,N2EXMIDP,2026-01-02,19,0.00,0.000
MID,2026-01-02T08:30:00Z,APXMIDP,2026-01-02,18,93.22,2314.950
MID,2026-01-02T08:30:00Z,N2EXMIDP,2026-01-02,18,0.00,0.000
MID,2026-01-02T08:00:00Z,APXMIDP,2026-01-02,17,90.39,2221.250
MID,2026-01-02T08:00:00Z,N2EXMIDP,2026-01-02,17,0.00,0.000
MID,2026-01-02T07:30:00Z,APXMIDP,2026-01-02,16,93.35,2776.350
MID,2026-01-02T07:30:00Z,N2EXMIDP,2026-01-02,16,0.00,0.000
MID,2026-01-02T07:00:00Z,APXMIDP,2026-01-02,15,83.48,2313.450
MID,2026-01-02T07:00:00Z,N2EXMIDP,2026-01-02,15,0.00,0.000
MID,2026-01-02T06:30:00Z,APXMIDP,2026-01-02,14,82.23,2879.500
MID,2026-01-02T06:30:00Z,N2EXMIDP,2026-01-02,14,0.00,0.000
MID,2026-01-02T06:00:00Z,APXMIDP,2026-01-02,13,71.13,2794.200
MID,2026-01-02T06:00:00Z,N2EXMIDP,2026-01-02,13,0.00,0.000
MID,2026-01-02T05:30:00Z,APXMIDP,2026-01-02,12,68.84,2549.850
MID,2026-01-02T05:30:00Z,N2EXMIDP,2026-01-02,12,0.00,0.000
MID,2026-01-02T05:00:00Z,APXMIDP,2026-01-02,11,65.57,2784.850
MID,2026-01-02T05:00:00Z,N2EXMIDP,2026-01-02,11,0.00,0.000
MID,2026-01-02T04:30:00Z,APXMIDP,2026-01-02,10,54.25,2263.900
MID,2026-01-02T04:30:00Z,N2EXMIDP,2026-01-02,10,0.00,0.000
MID,2026-01-02T04:00:00Z,APXMIDP,2026-01-02,9,53.42,2588.700
MID,2026-01-02T04:00:00Z,N2EXMIDP,2026-01-02,9,0.00,0.000
MID,2026-01-02T03:30:00Z,APXMIDP,2026-01-02,8,49.04,2390.350
MID,2026-01-02T03:30:00Z,N2EXMIDP,2026-01-02,8,0.00,0.000
MID,2026-01-02T03:00:00Z,APXMIDP,2026-01-02,7,47.38,2118.500
MID,2026-01-02T03:00:00Z,N2EXMIDP,2026-01-02,7,0.00,0.000
MID,2026-01-02T02:30:00Z,APXMIDP,2026-01-02,6,43.03,2600.650
MID,2026-01-02T02:30:00Z,N2EXMIDP,2026-01-02,6,0.00,0.000
MID,2026-01-02T02:00:00Z,APXMIDP,2026-01-02,5,44.79,2865.750
MID,2026-01-02T02:00:00Z,N2EXMIDP,2026-01-02,5,0.00,0.000
MID,2026-01-02T01:30:00Z,APXMIDP,2026-01-02,4,49.35,2598.800
MID,2026-01-02T01:30:00Z,N2EXMIDP,2026-01-02,4,0.00,0.000
MID,2026-01-02T01:00:00Z,APXMIDP,2026-01-02,3,57.23,2662.200
MID,2026-01-02T01:00:00Z,N2EXMIDP,2026-01-02,3,0.00,0.000
MID,2026-01-02T00:30:00Z,APXMIDP,2026-01-02,2,50.99,2746.250
MID,2026-01-02T00:30:00Z,N2EXMIDP,2026-01-02,2,0.00,0.000
MID,2026-01-02T00:00:00Z,APXMIDP,2026-01-02,1,39.01,2291.350
MID,2026-01-02T00:00:00Z,N2EXMIDP,2026-01-02,1,0.00,0.000
MID,2026-01-01T23:30:00Z,APXMIDP,2026-01-01,48,41.86,1952.700
MID,2026-01-01T23:30:00Z,N2EXMIDP,2026-01-01,48,0.00,0.000
MID,2026-01-01T23:00:00Z,APXMIDP,2026-01-01,47,52.20,1960.750
MID,2026-01-01T23:00:00Z,N2EXMIDP,2026-01-01,47,0.00,0.000
MID,2026-01-01T22:30:00Z,APXMIDP,2026-01-01,46,63.69,2364.800
MID,2026-01-01T22:30:00Z,N2EXMIDP,2026-01-01,46,0.00,0.000
MID,2026-01-01T22:00:00Z,APXMIDP,2026-01-01,45,75.39,2382.000
MID,2026-01-01T22:00:00Z,N2EXMIDP,2026-01-01,45,0.00,0.000
MID,2026-01-01T21:30:00Z,APXMIDP,2026-01-01,44,71.86,2267.750
MID,2026-01-01T21:30:00Z,N2EXMIDP,2026-01-01,44,0.00,0.000
MID,2026-01-01T21:00:00Z,APXMIDP,2026-01-01,43,80.85,1831.550
MID,2026-01-01T21:00:00Z,N2EXMIDP,2026-01-01,43,0.00,0.000
MID,2026-01-01T20:30:00Z,APXMIDP,2026-01-01,42,77.14,1593.800
MID,2026-01-01T20:30:00Z,N2EXMIDP,2026-01-01,42,0.00,0.000
MID,2026-01-01T20:00:00Z,APXMIDP,2026-01-01,41,83.97,1535.200
MID,2026-01-01T20:00:00Z,N2EXMIDP,2026-01-01,41,0.00,0.000
MID,2026-01-01T19:30:00Z,APXMIDP,2026-01-01,40,83.29,1695.200
MID,2026-01-01T19:30:00Z,N2EXMIDP,2026-01-01,40,0.00,0.000
MID,2026-01-01T19:00:00Z,APXMIDP,2026-01-01,39,86.42,1756.650
MID,2026-01-01T19:00:00Z,N2EXMIDP,2026-01-01,39,0.00,0.000
MID,2026-01-01T18:30:00Z,APXMIDP,2026-01-01,38,91.21,1834.350
MID,2026-01-01T18:30:00Z,N2EXMIDP,2026-01-01,38,0.00,0.000
MID,2026-01-01T18:00:00Z,APXMIDP,2026-01-01,37,91.31,2008.100
MID,2026-01-01T18:00:00Z,N2EXMIDP,2026-01-01,37,0.00,0.000
MID,2026-01-01T17:30:00Z,APXMIDP,2026-01-01,36,91.01,2048.700
MID,2026-01-01T17:30:00Z,N2EXMIDP,2026-01-01,36,0.00,0.000
MID,2026-01-01T17:00:00Z,APXMIDP,2026-01-01,35,88.89,2130.200
MID,2026-01-01T17:00:00Z,N2EXMIDP,2026-01-01,35,0.00,0.000
MID,2026-01-01T16:30:00Z,APXMIDP,2026-01-01,34,87.71,2216.500
MID,2026-01-01T16:30:00Z,N2EXMIDP,2026-01-01,34,0.00,0.000
MID,2026-01-01T16:00:00Z,APXMIDP,2026-01-01,33,81.65,2141.350
MID,2026-01-01T16:00:00Z,N2EXMIDP,2026-01-01,33,0.00,0.000
MID,2026-01-01T15:30:00Z,APXMIDP,2026-01-01,32,75.08,2087.250
MID,2026-01-01T15:30:00Z,N2EXMIDP,2026-01-01,32,0.00,0.000
MID,2026-01-01T15:00:00Z,APXMIDP,2026-01-01,31,61.27,2517.600
MID,2026-01-01T15:00:00Z,N2EXMIDP,2026-01-01,31,0.00,0.000
MID,2026-01-01T14:30:00Z,APXMIDP,2026-01-01,30,57.69,2325.600
MID,2026-01-01T14:30:00Z,N2EXMIDP,2026-01-01,30,0.00,0.000
MID,2026-01-01T14:00:00Z,APXMIDP,2026-01-01,29,49.31,2818.600
MID,2026-01-01T14:00:00Z,N2EXMIDP,2026-01-01,29,0.00,0.000
MID,2026-01-01T13:30:00Z,APXMIDP,2026-01-01,28,38.74,2347.000
MID,2026-01-01T13:30:00Z,N2EXMIDP,2026-01-01,28,0.00,0.000
MID,2026-01-01T13:00:00Z,APXMIDP,2026-01-01,27,35.31,2873.850
MID,2026-01-01T13:00:00Z,N2EXMIDP,2026-01-01,27,0.00,0.000
MID,2026-01-01T12:30:00Z,APXMIDP,2026-01-01,26,32.03,2493.250
MID,2026-01-01T12:30:00Z,N2EXMIDP,2026-01-01,26,0.00,0.000
MID,2026-01-01T12:00:00Z,APXMIDP,2026-01-01,25,31.30,2358.650
MID,2026-01-01T12:00:00Z,N2EXMIDP,2026-01-01,25,0.00,0.000
MID,2026-01-01T11:30:00Z,APXMIDP,2026-01-01,24,37.02,2070.500
MID,2026-01-01T11:30:00Z,N2EXMIDP,2026-01-01,24,0.00,0.000
MID,2026-01-01T11:00:00Z,APXMIDP,2026-01-01,23,35.44,2499.450
MID,2026-01-01T11:00:00Z,N2EXMIDP,2026-01-01,23,0.00,0.000
MID,2026-01-01T10:30:00Z,APXMIDP,2026-01-01,22,34.15,3220.450
MID,2026-01-01T10:30:00Z,N2EXMIDP,2026-01-01,22,0.00,0.000
MID,2026-01-01T10:00:00Z,APXMIDP,2026-01-01,21,33.87,2899.600
MID,2026-01-01T10:00:00Z,N2EXMIDP,2026-01-01,21,0.00,0.000
MID,2026-01-01T09:30:00Z,APXMIDP,2026-01-01,20,34.58,2592.950
MID,2026-01-01T09:30:00Z,N2EXMIDP,2026-01-01,20,0.00,0.000
MID,2026-01-01T09:00:00Z,APXMIDP,2026-01-01,19,38.07,3195.000
MID,2026-01-01T09:00:00Z,N2EXMIDP,2026-01-01,19,0.00,0.000
MID,2026-01-01T08:30:00Z,APXMIDP,2026-01-01,18,35.89,2691.800
MID,2026-01-01T08:30:00Z,N2EXMIDP,2026-01-01,18,0.00,0.000
MID,2026-01-01T08:00:00Z,APXMIDP,2026-01-01,17,35.14,2706.350
MID,2026-01-01T08:00:00Z,N2EXMIDP,2026-01-01,17,0.00,0.000
MID,2026-01-01T07:30:00Z,APXMIDP,2026-01-01,16,41.19,2932.200
MID,2026-01-01T07:30:00Z,N2EXMIDP,2026-01-01,16,0.00,0.000
MID,2026-01-01T07:00:00Z,APXMIDP,2026-01-01,15,35.26,2680.350
MID,2026-01-01T07:00:00Z,N2EXMIDP,2026-01-01,15,0.00,0.000
MID,2026-01-01T06:30:00Z,APXMIDP,2026-01-01,14,41.12,2759.100
MID,2026-01-01T06:30:00Z,N2EXMIDP,2026-01-01,14,0.00,0.000
MID,2026-01-01T06:00:00Z,APXMIDP,2026-01-01,13,36.95,2708.950
MID,2026-01-01T06:00:00Z,N2EXMIDP,2026-01-01,13,0.00,0.000
MID,2026-01-01T05:30:00Z,APXMIDP,2026-01-01,12,34.98,2861.150
MID,2026-01-01T05:30:00Z,N2EXMIDP,2026-01-01,12,0.00,0.000
MID,2026-01-01T05:00:00Z,APXMIDP,2026-01-01,11,38.00,2929.000
MID,2026-01-01T05:00:00Z,N2EXMIDP,2026-01-01,11,0.00,0.000
MID,2026-01-01T04:30:00Z,APXMIDP,2026-01-01,10,37.64,2402.600
MID,2026-01-01T04:30:00Z,N2EXMIDP,2026-01-01,10,0.00,0.000
MID,2026-01-01T04:00:00Z,APXMIDP,2026-01-01,9,41.51,2256.000
MID,2026-01-01T04:00:00Z,N2EXMIDP,2026-01-01,9,0.00,0.000
MID,2026-01-01T03:30:00Z,APXMIDP,2026-01-01,8,40.42,2133.650
MID,2026-01-01T03:30:00Z,N2EXMIDP,2026-01-01,8,0.00,0.000
MID,2026-01-01T03:00:00Z,APXMIDP,2026-01-01,7,47.06,1921.650
MID,2026-01-01T03:00:00Z,N2EXMIDP,2026-01-01,7,0.00,0.000
MID,2026-01-01T02:30:00Z,APXMIDP,2026-01-01,6,49.97,2050.400
MID,2026-01-01T02:30:00Z,N2EXMIDP,2026-01-01,6,0.00,0.000
MID,2026-01-01T02:00:00Z,APXMIDP,2026-01-01,5,58.48,2104.500
MID,2026-01-01T02:00:00Z,N2EXMIDP,2026-01-01,5,0.00,0.000
MID,2026-01-01T01:30:00Z,APXMIDP,2026-01-01,4,59.47,1855.100
MID,2026-01-01T01:30:00Z,N2EXMIDP,2026-01-01,4,0.00,0.000
MID,2026-01-01T01:00:00Z,APXMIDP,2026-01-01,3,61.73,1912.650
MID,2026-01-01T01:00:00Z,N2EXMIDP,2026-01-01,3,0.00,0.000
MID,2026-01-01T00:30:00Z,APXMIDP,2026-01-01,2,54.01,2281.650
MID,2026-01-01T00:30:00Z,N2EXMIDP,2026-01-01,2,0.00,0.000
MID,2026-01-01T00:00:00Z,APXMIDP,2026-01-01,1,46.67,2419.750
MID,2026-01-01T00:00:00Z,N2EXMIDP,2026-01-01,1,0.00,0.000
MID,2026-01-14T00:00:00Z,APXMIDP,2026-01-14,1,78.58,1519.950
MID,2026-01-14T00:00:00Z,N2EXMIDP,2026-01-14,1,0.00,0.000
MID,2026-01-13T23:30:00Z,APXMIDP,2026-01-13,48,76.39,1610.750
MID,2026-01-13T23:30:00Z,N2EXMIDP,2026-01-13,48,0.00,0.000
MID,2026-01-13T23:00:00Z,APXMIDP,2026-01-13,47,79.46,1714.050
MID,2026-01-13T23:00:00Z,N2EXMIDP,2026-01-13,47,0.00,0.000
MID,2026-01-13T22:30:00Z,APXMIDP,2026-01-13,46,84.24,2724.950
MID,2026-01-13T22:30:00Z,N2EXMIDP,2026-01-13,46,0.00,0.000
MID,2026-01-13T22:00:00Z,APXMIDP,2026-01-13,45,89.12,2650.200
MID,2026-01-13T22:00:00Z,N2EXMIDP,2026-01-13,45,0.00,0.000
MID,2026-01-13T21:30:00Z,APXMIDP,2026-01-13,44,91.99,2688.500
MID,2026-01-13T21:30:00Z,N2EXMIDP,2026-01-13,44,0.00,0.000
MID,2026-01-13T21:00:00Z,APXMIDP,2026-01-13,43,92.37,2704.750
MID,2026-01-13T21:00:00Z,N2EXMIDP,2026-01-13,43,0.00,0.000
MID,2026-01-13T20:30:00Z,APXMIDP,2026-01-13,42,91.07,2763.500
MID,2026-01-13T20:30:00Z,N2EXMIDP,2026-01-13,42,0.00,0.000
MID,2026-01-13T20:00:00Z,APXMIDP,2026-01-13,41,90.25,3203.200
MID,2026-01-13T20:00:00Z,N2EXMIDP,2026-01-13,41,0.00,0.000
MID,2026-01-13T19:30:00Z,APXMIDP,2026-01-13,40,92.20,3513.100
MID,2026-01-13T19:30:00Z,N2EXMIDP,2026-01-13,40,0.00,0.000
MID,2026-01-13T19:00:00Z,APXMIDP,2026-01-13,39,87.57,3475.750
MID,2026-01-13T19:00:00Z,N2EXMIDP,2026-01-13,39,0.00,0.000
MID,2026-01-13T18:30:00Z,APXMIDP,2026-01-13,38,92.68,6186.700
MID,2026-01-13T18:30:00Z,N2EXMIDP,2026-01-13,38,0.00,0.000
MID,2026-01-13T18:00:00Z,APXMIDP,2026-01-13,37,91.42,5256.950
MID,2026-01-13T18:00:00Z,N2EXMIDP,2026-01-13,37,0.00,0.000
MID,2026-01-13T17:30:00Z,APXMIDP,2026-01-13,36,92.56,5082.450
MID,2026-01-13T17:30:00Z,N2EXMIDP,2026-01-13,36,0.00,0.000
MID,2026-01-13T17:00:00Z,APXMIDP,2026-01-13,35,95.37,4996.300
MID,2026-01-13T17:00:00Z,N2EXMIDP,2026-01-13,35,0.00,0.000
MID,2026-01-13T16:30:00Z,APXMIDP,2026-01-13,34,97.34,4313.650
MID,2026-01-13T16:30:00Z,N2EXMIDP,2026-01-13,34,0.00,0.000
MID,2026-01-13T16:00:00Z,APXMIDP,2026-01-13,33,90.34,3946.400
MID,2026-01-13T16:00:00Z,N2EXMIDP,2026-01-13,33,0.00,0.000
MID,2026-01-13T15:30:00Z,APXMIDP,2026-01-13,32,94.45,3784.700
MID,2026-01-13T15:30:00Z,N2EXMIDP,2026-01-13,32,0.00,0.000
MID,2026-01-13T15:00:00Z,APXMIDP,2026-01-13,31,95.28,2945.000
MID,2026-01-13T15:00:00Z,N2EXMIDP,2026-01-13,31,0.00,0.000
MID,2026-01-13T14:30:00Z,APXMIDP,2026-01-13,30,90.63,3299.250
MID,2026-01-13T14:30:00Z,N2EXMIDP,2026-01-13,30,0.00,0.000
MID,2026-01-13T14:00:00Z,APXMIDP,2026-01-13,29,88.89,3518.700
MID,2026-01-13T14:00:00Z,N2EXMIDP,2026-01-13,29,0.00,0.000
MID,2026-01-13T13:30:00Z,APXMIDP,2026-01-13,28,84.82,3101.700
MID,2026-01-13T13:30:00Z,N2EXMIDP,2026-01-13,28,0.00,0.000
MID,2026-01-13T13:00:00Z,APXMIDP,2026-01-13,27,87.43,2398.450
MID,2026-01-13T13:00:00Z,N2EXMIDP,2026-01-13,27,0.00,0.000
MID,2026-01-13T12:30:00Z,APXMIDP,2026-01-13,26,91.85,2280.600
MID,2026-01-13T12:30:00Z,N2EXMIDP,2026-01-13,26,0.00,0.000
MID,2026-01-13T12:00:00Z,APXMIDP,2026-01-13,25,93.72,2312.300
MID,2026-01-13T12:00:00Z,N2EXMIDP,2026-01-13,25,0.00,0.000
MID,2026-01-13T11:30:00Z,APXMIDP,2026-01-13,24,95.77,2172.800
MID,2026-01-13T11:30:00Z,N2EXMIDP,2026-01-13,24,0.00,0.000
MID,2026-01-13T11:00:00Z,APXMIDP,2026-01-13,23,98.52,2534.150
MID,2026-01-13T11:00:00Z,N2EXMIDP,2026-01-13,23,0.00,0.000
MID,2026-01-13T10:30:00Z,APXMIDP,2026-01-13,22,102.31,2995.750
MID,2026-01-13T10:30:00Z,N2EXMIDP,2026-01-13,22,0.00,0.000
MID,2026-01-13T10:00:00Z,APXMIDP,2026-01-13,21,105.05,2791.200
MID,2026-01-13T10:00:00Z,N2EXMIDP,2026-01-13,21,0.00,0.000
