Dataset,SettlementDate,SettlementPeriodFrom,SettlementPeriodTo,TimeFrom,TimeTo,LevelFrom,LevelTo,AcceptanceNumber,AcceptanceTime,DeemedBoFlag,SoFlag,AmendmentFlag,StorFlag,RrFlag,NationalGridBmUnit,BmUnit
BOALF,2026-06-26,2,3,2026-06-25T23:58:00Z,2026-06-26T00:12:00Z,2,2,8147,2026-06-25T23:45:00Z,False,False,ORI,False,False,KILSB-6,T_KILSB-6
BOALF,2026-06-26,2,3,2026-06-25T23:58:00Z,2026-06-26T00:12:00Z,35,35,8586,2026-06-25T23:45:00Z,False,False,ORI,False,False,KILSB-1,T_KILSB-1
BOALF,2026-06-26,2,3,2026-06-25T23:58:00Z,2026-06-26T00:11:00Z,5,5,39171,2026-06-25T23:55:00Z,False,False,ORI,False,False,AG-HLIM03,2__HANGE003
BOALF,2026-06-26,2,3,2026-06-25T23:58:00Z,2026-06-26T00:08:00Z,1,1,34265,2026-06-25T23:37:00Z,False,False,ORI,False,False,AG-HEDF02,2__HLOND002
BOALF,2026-06-26,2,3,2026-06-25T23:58:00Z,2026-06-26T00:07:00Z,19,19,49065,2026-06-25T23:39:00Z,False,False,ORI,False,False,LKSDB-1,T_LKSDB-1
BOALF,2026-06-26,2,3,2026-06-25T23:58:00Z,2026-06-26T00:02:00Z,2,2,13073,2026-06-25T23:45:00Z,False,False,ORI,False,False,AG-GEDF05,2__GLOND005
BOALF,2026-06-26,2,3,2026-06-25T23:58:00Z,2026-06-26T00:01:00Z,2,2,7027,2026-06-25T23:45:00Z,False,False,ORI,False,False,WOLVB-1,E_WOLVB-1
BOALF,2026-06-26,2,3,2026-06-25T23:58:00Z,2026-06-26T00:00:00Z,4,4,5538,2026-06-25T23:55:00Z,False,False,ORI,False,False,BRETB-2,E_BRETB-2
BOALF,2026-06-26,2,3,2026-06-25T23:58:00Z,2026-06-26T00:00:00Z,-3,-3,9805,2026-06-25T23:30:00Z,False,False,ORI,False,False,AG-ASTK09,2__ASTAT009
BOALF,2026-06-26,2,3,2026-06-25T23:58:00Z,2026-06-26T00:00:00Z,1,1,15093,2026-06-25T23:45:00Z,False,False,ORI,False,False,GRCRB-1,E_GRCRB-1
BOALF,2026-06-26,2,3,2026-06-25T23:58:00Z,2026-06-26T00:00:00Z,-1,-1,17434,2026-06-25T23:31:00Z,False,False,ORI,False,False,AG-DSK01H,V__HDSKC001
BOALF,2026-06-26,2,3,2026-06-25T23:58:00Z,2026-06-26T00:00:00Z,1,1,26603,2026-06-25T23:55:00Z,False,False,ORI,False,False,THURB-3,T_THURB-3
BOALF,2026-06-26,2,3,2026-06-25T23:58:00Z,2026-06-26T00:00:00Z,-6,-6,26705,2026-06-25T23:30:00Z,False,False,ORI,False,False,THURB-1,T_THURB-1
BOALF,2026-06-26,2,3,2026-06-25T23:58:00Z,2026-06-26T00:00:00Z,57,57,26713,2026-06-25T23:55:00Z,False,False,ORI,False,False,THURB-1,T_THURB-1
BOALF,2026-06-26,2,3,2026-06-25T23:58:00Z,2026-06-26T00:00:00Z,1,1,37796,2026-06-25T23:39:00Z,False,False,ORI,False,False,AG-HLIM02,2__HANGE002
BOALF,2026-06-26,2,3,2026-06-25T23:58:00Z,2026-06-26T00:00:00Z,-8,-8,44960,2026-06-25T23:53:00Z,False,False,ORI,False,False,AG-DUKP01,2__DUKPR001
BOALF,2026-06-26,2,3,2026-06-25T23:58:00Z,2026-06-26T00:00:00Z,0,0,49061,2026-06-25T23:33:00Z,False,False,ORI,False,False,LKSDB-1,T_LKSDB-1
BOALF,2026-06-26,2,3,2026-06-25T23:58:00Z,2026-06-26T00:00:00Z,9,9,56207,2026-06-25T23:55:00Z,False,False,ORI,False,False,FBPG01,2__FBPGM001
BOALF,2026-06-26,2,2,2026-06-25T23:58:00Z,2026-06-25T23:59:00Z,0,3,5537,2026-06-25T23:53:00Z,False,False,ORI,False,False,BRETB-2,E_BRETB-2
BOALF,2026-06-26,2,2,2026-06-25T23:58:00Z,2026-06-25T23:59:00Z,-75,0,7840,2026-06-25T23:56:00Z,False,False,ORI,False,False,FERRB-2,T_FERRB-2
BOALF,2026-06-26,2,2,2026-06-25T23:58:00Z,2026-06-25T23:59:00Z,1,0,10451,2026-06-25T23:38:00Z,False,False,ORI,False,False,WHTBB-1,E_WHTBB-1
BOALF,2026-06-26,2,2,2026-06-25T23:58:00Z,2026-06-25T23:59:00Z,2,0,10453,2026-06-25T23:46:00Z,False,False,ORI,False,False,WHTBB-1,E_WHTBB-1
BOALF,2026-06-26,2,2,2026-06-25T23:58:00Z,2026-06-25T23:59:00Z,8,0,11366,2026-06-25T23:55:00Z,False,False,ORI,False,False,AG-DSK01G,V__GDSKC001
BOALF,2026-06-26,2,2,2026-06-25T23:58:00Z,2026-06-25T23:59:00Z,1,0,15092,2026-06-25T23:37:00Z,False,False,ORI,False,False,GRCRB-1,E_GRCRB-1
BOALF,2026-06-26,2,2,2026-06-25T23:58:00Z,2026-06-25T23:59:00Z,6,0,17436,2026-06-25T23:45:00Z,False,False,ORI,False,False,AG-DSK01H,V__HDSKC001
BOALF,2026-06-26,2,2,2026-06-25T23:58:00Z,2026-06-25T23:59:00Z,6,6,17437,2026-06-25T23:53:00Z,False,False,ORI,False,False,AG-DSK01H,V__HDSKC001
BOALF,2026-06-26,2,2,2026-06-25T23:58:00Z,2026-06-25T23:59:00Z,0,1,23148,2026-06-25T23:55:00Z,False,False,ORI,False,False,AG-GSTK09,2__GSTAT009
BOALF,2026-06-26,2,2,2026-06-25T23:58:00Z,2026-06-25T23:59:00Z,18,0,26708,2026-06-25T23:37:00Z,False,False,ORI,False,False,THURB-1,T_THURB-1
BOALF,2026-06-26,2,2,2026-06-25T23:58:00Z,2026-06-25T23:59:00Z,18,16,26709,2026-06-25T23:38:00Z,False,False,ORI,False,False,THURB-1,T_THURB-1
BOALF,2026-06-26,2,2,2026-06-25T23:58:00Z,2026-06-25T23:59:00Z,18,17,26711,2026-06-25T23:45:00Z,False,False,ORI,False,False,THURB-1,T_THURB-1
BOALF,2026-06-26,2,2,2026-06-25T23:58:00Z,2026-06-25T23:59:00Z,18,42,26712,2026-06-25T23:53:00Z,False,False,ORI,False,False,THURB-1,T_THURB-1
BOALF,2026-06-26,2,2,2026-06-25T23:58:00Z,2026-06-25T23:59:00Z,0,2,28405,2026-06-25T23:56:00Z,False,False,ORI,False,False,AG-FLX02N,V__NFLEX001
BOALF,2026-06-26,2,2,2026-06-25T23:58:00Z,2026-06-25T23:59:00Z,-5,-6,35697,2026-06-25T23:31:00Z,False,False,ORI,False,False,AG-MSTK05,2__MSTAT005
BOALF,2026-06-26,2,2,2026-06-25T23:58:00Z,2026-06-25T23:59:00Z,-3,0,35970,2026-06-25T23:53:00Z,False,False,ORI,False,False,AG-LLIM02,2__LANGE002
BOALF,2026-06-26,2,2,2026-06-25T23:58:00Z,2026-06-25T23:59:00Z,-11,-1,43961,2026-06-25T23:53:00Z,False,False,ORI,False,False,AG-CBS06B,V__BCEND004
BOALF,2026-06-26,2,2,2026-06-25T23:58:00Z,2026-06-25T23:59:00Z,-11,0,43962,2026-06-25T23:55:00Z,False,False,ORI,False,False,AG-CBS06B,V__BCEND004
BOALF,2026-06-26,2,2,2026-06-25T23:58:00Z,2026-06-25T23:59:00Z,0,2,44973,2026-06-25T23:53:00Z,False,False,ORI,False,False,AG-CBS05L,V__LCEND005
BOALF,2026-06-26,2,2,2026-06-25T23:58:00Z,2026-06-25T23:59:00Z,-8,0,51471,2026-06-25T23:53:00Z,False,False,ORI,False,False,HSSE01,2__HIMPO002
BOALF,2026-06-26,2,2,2026-06-25T23:58:00Z,2026-06-25T23:59:00Z,5,5,51472,2026-06-25T23:55:00Z,False,False,ORI,False,False,HSSE01,2__HIMPO002
BOALF,2026-06-26,2,2,2026-06-25T23:58:00Z,2026-06-25T23:59:00Z,1,0,54950,2026-06-25T23:37:00Z,False,False,ORI,False,False,ROOSB-1,E_ROOSB-1
BOALF,2026-06-26,2,2,2026-06-25T23:58:00Z,2026-06-25T23:59:00Z,0,7,56609,2026-06-25T23:55:00Z,False,False,ORI,False,False,AG-GLIM01,2__GANGE001
BOALF,2026-06-26,2,2,2026-06-25T23:58:00Z,2026-06-25T23:59:00Z,4,5,65921,2026-06-25T23:53:00Z,False,False,ORI,False,False,COVNB-1,T_COVNB-1
BOALF,2026-06-26,2,2,2026-06-25T23:58:00Z,2026-06-25T23:59:00Z,5,5,65922,2026-06-25T23:55:00Z,False,False,ORI,False,False,COVNB-1,T_COVNB-1
BOALF,2026-06-26,2,3,2026-06-25T23:57:00Z,2026-06-26T00:01:00Z,-1,-1,9809,2026-06-25T23:45:00Z,False,False,ORI,False,False,AG-ASTK09,2__ASTAT009
BOALF,2026-06-26,2,3,2026-06-25T23:57:00Z,2026-06-26T00:01:00Z,300,300,143893,2026-06-25T23:55:00Z,False,False,ORI,False,False,DINO-3,T_DINO-3
BOALF,2026-06-26,2,3,2026-06-25T23:57:00Z,2026-06-26T00:00:00Z,0,0,15090,2026-06-25T23:31:00Z,False,False,ORI,False,False,GRCRB-1,E_GRCRB-1
BOALF,2026-06-26,2,3,2026-06-25T23:57:00Z,2026-06-26T00:00:00Z,-4,-4,35317,2026-06-25T23:38:00Z,False,False,ORI,False,False,RICHB-1,T_RICHB-1
BOALF,2026-06-26,2,3,2026-06-25T23:57:00Z,2026-06-26T00:00:00Z,3,3,39170,2026-06-25T23:45:00Z,False,False,ORI,False,False,AG-HLIM03,2__HANGE003
BOALF,2026-06-26,2,3,2026-06-25T23:57:00Z,2026-06-26T00:00:00Z,1,1,47572,2026-06-25T23:39:00Z,False,False,ORI,False,False,AG-HLIM04,2__HANGE004
BOALF,2026-06-26,2,3,2026-06-25T23:57:00Z,2026-06-26T00:00:00Z,0,0,92488,2026-06-25T23:46:00Z,False,False,ORI,False,False,ARNKB-1,E_ARNKB-1
BOALF,2026-06-26,2,2,2026-06-25T23:57:00Z,2026-06-25T23:59:00Z,0,0,52024,2026-06-25T23:45:00Z,False,False,ORI,False,False,AG-HSTK02,2__HSTAT002
BOALF,2026-06-26,2,2,2026-06-25T23:57:00Z,2026-06-25T23:59:00Z,375,350,132015,2026-06-25T23:34:00Z,False,False,ORI,False,False,SCCL-1,T_SCCL-1
BOALF,2026-06-26,2,2,2026-06-25T23:57:00Z,2026-06-25T23:58:00Z,-2,0,4157,2026-06-25T23:37:00Z,False,False,ORI,False,False,BERKB-2,E_BERKB-2
BOALF,2026-06-26,2,2,2026-06-25T23:57:00Z,2026-06-25T23:58:00Z,0,4,5538,2026-06-25T23:55:00Z,False,False,ORI,False,False,BRETB-2,E_BRETB-2
BOALF,2026-06-26,2,2,2026-06-25T23:57:00Z,2026-06-25T23:58:00Z,0,2,7027,2026-06-25T23:45:00Z,False,False,ORI,False,False,WOLVB-1,E_WOLVB-1
BOALF,2026-06-26,2,2,2026-06-25T23:57:00Z,2026-06-25T23:58:00Z,7,0,8145,2026-06-25T23:35:00Z,False,False,ORI,False,False,KILSB-6,T_KILSB-6
BOALF,2026-06-26,2,2,2026-06-25T23:57:00Z,2026-06-25T23:58:00Z,7,2,8147,2026-06-25T23:45:00Z,False,False,ORI,False,False,KILSB-6,T_KILSB-6
BOALF,2026-06-26,2,2,2026-06-25T23:57:00Z,2026-06-25T23:58:00Z,47,0,8584,2026-06-25T23:35:00Z,False,False,ORI,False,False,KILSB-1,T_KILSB-1
BOALF,2026-06-26,2,2,2026-06-25T23:57:00Z,2026-06-25T23:58:00Z,49,0,8585,2026-06-25T23:36:00Z,False,False,ORI,False,False,KILSB-1,T_KILSB-1
BOALF,2026-06-26,2,2,2026-06-25T23:57:00Z,2026-06-25T23:58:00Z,49,35,8586,2026-06-25T23:45:00Z,False,False,ORI,False,False,KILSB-1,T_KILSB-1
BOALF,2026-06-26,2,2,2026-06-25T23:57:00Z,2026-06-25T23:58:00Z,-1,-9,9804,2026-06-25T23:29:00Z,False,False,ORI,False,False,AG-ASTK09,2__ASTAT009
BOALF,2026-06-26,2,2,2026-06-25T23:57:00Z,2026-06-25T23:58:00Z,-1,-3,9805,2026-06-25T23:30:00Z,False,False,ORI,False,False,AG-ASTK09,2__ASTAT009
BOALF,2026-06-26,2,2,2026-06-25T23:57:00Z,2026-06-25T23:58:00Z,-1,0,9810,2026-06-25T23:55:00Z,False,False,ORI,False,False,AG-ASTK09,2__ASTAT009
BOALF,2026-06-26,2,2,2026-06-25T23:57:00Z,2026-06-25T23:58:00Z,8,0,11363,2026-06-25T23:35:00Z,False,False,ORI,False,False,AG-DSK01G,V__GDSKC001
BOALF,2026-06-26,2,2,2026-06-25T23:57:00Z,2026-06-25T23:58:00Z,8,0,11365,2026-06-25T23:45:00Z,False,False,ORI,False,False,AG-DSK01G,V__GDSKC001
BOALF,2026-06-26,2,2,2026-06-25T23:57:00Z,2026-06-25T23:58:00Z,8,8,11366,2026-06-25T23:55:00Z,False,False,ORI,False,False,AG-DSK01G,V__GDSKC001
BOALF,2026-06-26,2,2,2026-06-25T23:57:00Z,2026-06-25T23:58:00Z,0,2,13073,2026-06-25T23:45:00Z,False,False,ORI,False,False,AG-GEDF05,2__GLOND005
BOALF,2026-06-26,2,2,2026-06-25T23:57:00Z,2026-06-25T23:58:00Z,6,0,17433,2026-06-25T23:30:00Z,False,False,ORI,False,False,AG-DSK01H,V__HDSKC001
BOALF,2026-06-26,2,2,2026-06-25T23:57:00Z,2026-06-25T23:58:00Z,6,0,17434,2026-06-25T23:31:00Z,False,False,ORI,False,False,AG-DSK01H,V__HDSKC001
BOALF,2026-06-26,2,2,2026-06-25T23:57:00Z,2026-06-25T23:58:00Z,6,6,17436,2026-06-25T23:45:00Z,False,False,ORI,False,False,AG-DSK01H,V__HDSKC001
BOALF,2026-06-26,2,2,2026-06-25T23:57:00Z,2026-06-25T23:58:00Z,0,1,26603,2026-06-25T23:55:00Z,False,False,ORI,False,False,THURB-3,T_THURB-3
BOALF,2026-06-26,2,2,2026-06-25T23:57:00Z,2026-06-25T23:58:00Z,0,-70,26704,2026-06-25T23:29:00Z,False,False,ORI,False,False,THURB-1,T_THURB-1
BOALF,2026-06-26,2,2,2026-06-25T23:57:00Z,2026-06-25T23:58:00Z,0,-6,26705,2026-06-25T23:30:00Z,False,False,ORI,False,False,THURB-1,T_THURB-1
BOALF,2026-06-26,2,2,2026-06-25T23:57:00Z,2026-06-25T23:58:00Z,18,0,26707,2026-06-25T23:35:00Z,False,False,ORI,False,False,THURB-1,T_THURB-1
BOALF,2026-06-26,2,2,2026-06-25T23:57:00Z,2026-06-25T23:58:00Z,18,18,26708,2026-06-25T23:37:00Z,False,False,ORI,False,False,THURB-1,T_THURB-1
BOALF,2026-06-26,2,2,2026-06-25T23:57:00Z,2026-06-25T23:58:00Z,18,57,26713,2026-06-25T23:55:00Z,False,False,ORI,False,False,THURB-1,T_THURB-1
BOALF,2026-06-26,2,2,2026-06-25T23:57:00Z,2026-06-25T23:58:00Z,0,1,34265,2026-06-25T23:37:00Z,False,False,ORI,False,False,AG-HEDF02,2__HLOND002
BOALF,2026-06-26,2,2,2026-06-25T23:57:00Z,2026-06-25T23:58:00Z,0,-4,35318,2026-06-25T23:45:00Z,False,False,ORI,False,False,RICHB-1,T_RICHB-1
BOALF,2026-06-26,2,2,2026-06-25T23:57:00Z,2026-06-25T23:58:00Z,0,-8,37795,2026-06-25T23:38:00Z,False,False,ORI,False,False,AG-HLIM02,2__HANGE002
BOALF,2026-06-26,2,2,2026-06-25T23:57:00Z,2026-06-25T23:58:00Z,0,1,37796,2026-06-25T23:39:00Z,False,False,ORI,False,False,AG-HLIM02,2__HANGE002
BOALF,2026-06-26,2,2,2026-06-25T23:57:00Z,2026-06-25T23:58:00Z,3,0,39168,2026-06-25T23:35:00Z,False,False,ORI,False,False,AG-HLIM03,2__HANGE003
BOALF,2026-06-26,2,2,2026-06-25T23:57:00Z,2026-06-25T23:58:00Z,3,5,39171,2026-06-25T23:55:00Z,False,False,ORI,False,False,AG-HLIM03,2__HANGE003
BOALF,2026-06-26,2,2,2026-06-25T23:57:00Z,2026-06-25T23:58:00Z,0,-10,44959,2026-06-25T23:35:00Z,False,False,ORI,False,False,AG-DUKP01,2__DUKPR001
BOALF,2026-06-26,2,2,2026-06-25T23:57:00Z,2026-06-25T23:58:00Z,0,-8,44960,2026-06-25T23:53:00Z,False,False,ORI,False,False,AG-DUKP01,2__DUKPR001
BOALF,2026-06-26,2,2,2026-06-25T23:57:00Z,2026-06-25T23:58:00Z,-19,-99,49060,2026-06-25T23:32:00Z,False,False,ORI,False,False,LKSDB-1,T_LKSDB-1
BOALF,2026-06-26,2,2,2026-06-25T23:57:00Z,2026-06-25T23:58:00Z,-19,0,49061,2026-06-25T23:33:00Z,False,False,ORI,False,False,LKSDB-1,T_LKSDB-1
BOALF,2026-06-26,2,2,2026-06-25T23:57:00Z,2026-06-25T23:58:00Z,9,0,49064,2026-06-25T23:38:00Z,False,False,ORI,False,False,LKSDB-1,T_LKSDB-1
BOALF,2026-06-26,2,2,2026-06-25T23:57:00Z,2026-06-25T23:58:00Z,9,19,49065,2026-06-25T23:39:00Z,False,False,ORI,False,False,LKSDB-1,T_LKSDB-1
BOALF,2026-06-26,2,2,2026-06-25T23:57:00Z,2026-06-25T23:58:00Z,-8,0,51472,2026-06-25T23:55:00Z,False,False,ORI,False,False,HSSE01,2__HIMPO002
BOALF,2026-06-26,2,2,2026-06-25T23:57:00Z,2026-06-25T23:58:00Z,0,-40,52023,2026-06-25T23:35:00Z,False,False,ORI,False,False,AG-HSTK02,2__HSTAT002
BOALF,2026-06-26,2,2,2026-06-25T23:57:00Z,2026-06-25T23:58:00Z,0,9,56207,2026-06-25T23:55:00Z,False,False,ORI,False,False,FBPG01,2__FBPGM001
BOALF,2026-06-26,2,2,2026-06-25T23:57:00Z,2026-06-25T23:58:00Z,4,5,65922,2026-06-25T23:55:00Z,False,False,ORI,False,False,COVNB-1,T_COVNB-1
BOALF,2026-06-26,2,3,2026-06-25T23:56:00Z,2026-06-26T00:01:00Z,0,0,53660,2026-06-25T23:29:00Z,False,False,ORI,False,False,AG-BUKP01,2__BUKPR001
BOALF,2026-06-26,2,3,2026-06-25T23:56:00Z,2026-06-26T00:00:00Z,0,0,15730,2026-06-25T23:29:00Z,False,False,ORI,False,False,MKFRB-1,T_MKFRB-1
BOALF,2026-06-26,2,3,2026-06-25T23:56:00Z,2026-06-26T00:00:00Z,0,0,18349,2026-06-25T23:29:00Z,False,False,ORI,False,False,NEWPB-1,E_NEWPB-1
BOALF,2026-06-26,2,3,2026-06-25T23:56:00Z,2026-06-26T00:00:00Z,0,0,20024,2026-06-25T23:45:00Z,False,False,ORI,False,False,BFSE03,2__BCMRO002
BOALF,2026-06-26,2,3,2026-06-25T23:56:00Z,2026-06-26T00:00:00Z,0,0,40103,2026-06-25T23:29:00Z,False,False,ORI,False,False,OCHLB-1,T_OCHLB-1
BOALF,2026-06-26,2,3,2026-06-25T23:56:00Z,2026-06-26T00:00:00Z,4,4,41646,2026-06-25T23:29:00Z,False,False,ORI,False,False,POTES-1,E_POTES-1
BOALF,2026-06-26,2,3,2026-06-25T23:56:00Z,2026-06-26T00:00:00Z,0,0,56199,2026-06-25T23:29:00Z,False,False,ORI,False,False,FBPG01,2__FBPGM001
BOALF,2026-06-26,2,3,2026-06-25T23:56:00Z,2026-06-26T00:00:00Z,49,49,65407,2026-06-25T23:47:00Z,False,False,ORI,False,False,PILLB-2,E_PILLB-2
BOALF,2026-06-26,2,3,2026-06-25T23:56:00Z,2026-06-26T00:00:00Z,0,0,65654,2026-06-25T23:29:00Z,False,False,ORI,False,False,CONTB-1,E_CONTB-1
BOALF,2026-06-26,2,3,2026-06-25T23:56:00Z,2026-06-26T00:00:00Z,1,1,72529,2026-06-25T23:36:00Z,False,False,ORI,False,False,THMRB-1,E_THMRB-1
BOALF,2026-06-26,2,2,2026-06-25T23:56:00Z,2026-06-25T23:59:00Z,5,5,57234,2026-06-25T23:29:00Z,False,False,ORI,False,False,SUNDB-1,T_SUNDB-1
BOALF,2026-06-26,2,2,2026-06-25T23:56:00Z,2026-06-25T23:59:00Z,0,0,64114,2026-06-25T23:29:00Z,False,False,ORI,False,False,CLAYB-2,E_CLAYB-2
BOALF,2026-06-26,2,2,2026-06-25T23:56:00Z,2026-06-25T23:59:00Z,-12,-12,64903,2026-06-25T23:46:00Z,False,False,ORI,False,False,CLAYB-1,E_CLAYB-1
BOALF,2026-06-26,2,2,2026-06-25T23:56:00Z,2026-06-25T23:59:00Z,0,0,66035,2026-06-25T23:29:00Z,False,False,ORI,False,False,FARNB-1,E_FARNB-1
BOALF,2026-06-26,2,2,2026-06-25T23:56:00Z,2026-06-25T23:59:00Z,0,0,68894,2026-06-25T23:29:00Z,False,False,ORI,False,False,HAWKB-1,E_HAWKB-1
BOALF,2026-06-26,2,2,2026-06-25T23:56:00Z,2026-06-25T23:59:00Z,0,0,71735,2026-06-25T23:36:00Z,False,False,ORI,False,False,ILMEB-1,E_ILMEB-1
BOALF,2026-06-26,2,2,2026-06-25T23:56:00Z,2026-06-25T23:58:00Z,1,1,15092,2026-06-25T23:37:00Z,False,False,ORI,False,False,GRCRB-1,E_GRCRB-1
BOALF,2026-06-26,2,2,2026-06-25T23:56:00Z,2026-06-25T23:58:00Z,-5,-5,35697,2026-06-25T23:31:00Z,False,False,ORI,False,False,AG-MSTK05,2__MSTAT005
BOALF,2026-06-26,2,2,2026-06-25T23:56:00Z,2026-06-25T23:57:00Z,0,-6,15087,2026-06-25T23:20:00Z,False,False,ORI,False,False,GRCRB-1,E_GRCRB-1
BOALF,2026-06-26,2,2,2026-06-25T23:56:00Z,2026-06-25T23:57:00Z,1,0,15089,2026-06-25T23:30:00Z,False,False,ORI,False,False,GRCRB-1,E_GRCRB-1
BOALF,2026-06-26,2,2,2026-06-25T23:56:00Z,2026-06-25T23:57:00Z,1,0,15090,2026-06-25T23:31:00Z,False,False,ORI,False,False,GRCRB-1,E_GRCRB-1
BOALF,2026-06-26,2,2,2026-06-25T23:56:00Z,2026-06-25T23:57:00Z,0,-30,15729,2026-06-25T23:21:00Z,False,False,ORI,False,False,MKFRB-1,T_MKFRB-1
BOALF,2026-06-26,2,2,2026-06-25T23:56:00Z,2026-06-25T23:57:00Z,0,-2,18348,2026-06-25T23:20:00Z,False,False,ORI,False,False,NEWPB-1,E_NEWPB-1
BOALF,2026-06-26,2,2,2026-06-25T23:56:00Z,2026-06-25T23:57:00Z,0,-22,20022,2026-06-25T23:35:00Z,False,False,ORI,False,False,BFSE03,2__BCMRO002
BOALF,2026-06-26,2,2,2026-06-25T23:56:00Z,2026-06-25T23:57:00Z,-26,-46,23696,2026-06-25T23:20:00Z,False,False,ORI,False,False,THURB-2,T_THURB-2
BOALF,2026-06-26,2,2,2026-06-25T23:56:00Z,2026-06-25T23:57:00Z,1,0,23926,2026-06-25T23:20:00Z,False,False,ORI,False,False,BREDB-1,T_BREDB-1
BOALF,2026-06-26,2,2,2026-06-25T23:56:00Z,2026-06-25T23:57:00Z,0,-3,27824,2026-06-25T23:20:00Z,False,False,ORI,False,False,OLDHB-1,E_OLDHB-1
BOALF,2026-06-26,2,2,2026-06-25T23:56:00Z,2026-06-25T23:57:00Z,0,-11,35316,2026-06-25T23:37:00Z,False,False,ORI,False,False,RICHB-1,T_RICHB-1
BOALF,2026-06-26,2,2,2026-06-25T23:56:00Z,2026-06-25T23:57:00Z,0,-4,35317,2026-06-25T23:38:00Z,False,False,ORI,False,False,RICHB-1,T_RICHB-1
BOALF,2026-06-26,2,2,2026-06-25T23:56:00Z,2026-06-25T23:57:00Z,0,0,35318,2026-06-25T23:45:00Z,False,False,ORI,False,False,RICHB-1,T_RICHB-1
BOALF,2026-06-26,2,2,2026-06-25T23:56:00Z,2026-06-25T23:57:00Z,15,1,36083,2026-06-25T23:21:00Z,False,False,ORI,False,False,FFSE02,2__FCMRO003
BOALF,2026-06-26,2,2,2026-06-25T23:56:00Z,2026-06-25T23:57:00Z,0,-30,40102,2026-06-25T23:20:00Z,False,False,ORI,False,False,OCHLB-1,T_OCHLB-1
BOALF,2026-06-26,2,2,2026-06-25T23:56:00Z,2026-06-25T23:57:00Z,4,0,41645,2026-06-25T23:20:00Z,False,False,ORI,False,False,POTES-1,E_POTES-1
BOALF,2026-06-26,2,2,2026-06-25T23:56:00Z,2026-06-25T23:57:00Z,0,-10,44958,2026-06-25T23:20:00Z,False,False,ORI,False,False,AG-DUKP01,2__DUKPR001
BOALF,2026-06-26,2,2,2026-06-25T23:56:00Z,2026-06-25T23:57:00Z,0,0,44959,2026-06-25T23:35:00Z,False,False,ORI,False,False,AG-DUKP01,2__DUKPR001
BOALF,2026-06-26,2,2,2026-06-25T23:56:00Z,2026-06-25T23:57:00Z,0,-5,47571,2026-06-25T23:38:00Z,False,False,ORI,False,False,AG-HLIM04,2__HANGE004
BOALF,2026-06-26,2,2,2026-06-25T23:56:00Z,2026-06-25T23:57:00Z,0,1,47572,2026-06-25T23:39:00Z,False,False,ORI,False,False,AG-HLIM04,2__HANGE004
BOALF,2026-06-26,2,2,2026-06-25T23:56:00Z,2026-06-25T23:57:00Z,-39,-99,49056,2026-06-25T23:23:00Z,False,False,ORI,False,False,LKSDB-1,T_LKSDB-1
BOALF,2026-06-26,2,2,2026-06-25T23:56:00Z,2026-06-25T23:57:00Z,0,-40,52022,2026-06-25T23:20:00Z,False,False,ORI,False,False,AG-HSTK02,2__HSTAT002
BOALF,2026-06-26,2,2,2026-06-25T23:56:00Z,2026-06-25T23:57:00Z,0,0,52023,2026-06-25T23:35:00Z,False,False,ORI,False,False,AG-HSTK02,2__HSTAT002
BOALF,2026-06-26,2,2,2026-06-25T23:56:00Z,2026-06-25T23:57:00Z,0,-5,53659,2026-06-25T23:20:00Z,False,False,ORI,False,False,AG-BUKP01,2__BUKPR001
BOALF,2026-06-26,2,2,2026-06-25T23:56:00Z,2026-06-25T23:57:00Z,1,0,53908,2026-06-25T23:20:00Z,False,False,ORI,False,False,LARKB-1,T_LARKB-1
BOALF,2026-06-26,2,2,2026-06-25T23:56:00Z,2026-06-25T23:57:00Z,0,-33,56198,2026-06-25T23:20:00Z,False,False,ORI,False,False,FBPG01,2__FBPGM001
BOALF,2026-06-26,2,2,2026-06-25T23:56:00Z,2026-06-25T23:57:00Z,5,0,57233,2026-06-25T23:20:00Z,False,False,ORI,False,False,SUNDB-1,T_SUNDB-1
BOALF,2026-06-26,2,2,2026-06-25T23:56:00Z,2026-06-25T23:57:00Z,0,-41,64113,2026-06-25T23:20:00Z,False,False,ORI,False,False,CLAYB-2,E_CLAYB-2
BOALF,2026-06-26,2,2,2026-06-25T23:56:00Z,2026-06-25T23:57:00Z,0,-5,65653,2026-06-25T23:20:00Z,False,False,ORI,False,False,CONTB-1,E_CONTB-1
BOALF,2026-06-26,2,2,2026-06-25T23:56:00Z,2026-06-25T23:57:00Z,2,0,66034,2026-06-25T23:21:00Z,False,False,ORI,False,False,FARNB-1,E_FARNB-1
BOALF,2026-06-26,2,2,2026-06-25T23:56:00Z,2026-06-25T23:57:00Z,0,-3,67120,2026-06-25T23:20:00Z,False,False,ORI,False,False,PILLB-1,E_PILLB-1
BOALF,2026-06-26,2,2,2026-06-25T23:56:00Z,2026-06-25T23:57:00Z,17,0,67123,2026-06-25T23:35:00Z,False,False,ORI,False,False,PILLB-1,E_PILLB-1
BOALF,2026-06-26,2,2,2026-06-25T23:56:00Z,2026-06-25T23:57:00Z,0,-10,68893,2026-06-25T23:20:00Z,False,False,ORI,False,False,HAWKB-1,E_HAWKB-1
